"시도교육청","지역교육청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","교과프로그램수","교과수강학생수","특기적성프로그램수","특기적성수강학생수","프로그램수(계)","수강학생수(계)","방과후학교참여학생수","초등돌봄교실 오후돌봄운영교실수","초등돌봄교실 오후돌봄참여학생수","초등돌봄교실 저녁돌봄운영교실수","초등돌봄교실 저녁돌봄참여학생수","초등돌봄교실방과후학교 연계형돌봄운영교실수","초등돌봄교실방과후학교 연계형돌봄참여학생수","초등돌봄참여학생중 특수교육대상학생수","특수학교종일반 학급수","특수학교종일반 참여학생수","방과후학교 수익자부담금액","방과후학교 수익자부담외지원금액","초등돌봄교실 수익자부담금액","초등돌봄교실 수익자부담외지원금액"
"충청북도교육청","충청북도음성교육지원청","충청북도 음성군","S110000652","오선초등학교","02","공립","N","","4","153","14","47","18","200","54","1","12","0","0","0","0","0","0","0","0","47999500","0","17498450"
"충청북도교육청","충청북도음성교육지원청","충청북도 음성군","S110000653","용천초등학교","02","공립","N","","4","62","35","336","39","398","194","3","55","0","0","0","0","0","0","0","52585920","79537000","784000","180000"
"충청북도교육청","충청북도음성교육지원청","충청북도 음성군","S110000654","원남초등학교","02","공립","N","","3","28","16","197","19","225","68","1","19","1","18","0","0","3","0","0","0","20585460","0","30800000"
"충청북도교육청","충청북도음성교육지원청","충청북도 음성군","S110000657","원당초등학교","02","공립","N","","0","0","22","236","22","236","55","1","15","0","0","4","40","0","0","0","0","27056000","0","39391830"
"충청북도교육청","충청북도음성교육지원청","충청북도 음성군","S110000660","청룡초등학교","02","공립","N","","0","0","7","68","7","68","42","1","15","0","0","2","27","1","0","0","0","18516000","2729920","45201760"
"충청북도교육청","충청북도음성교육지원청","충청북도 음성군","S110000663","평곡초등학교","02","공립","N","","1","27","5","111","6","138","37","1","20","0","0","0","0","0","0","0","0","23650000","0","18350000"
"충청북도교육청","충청북도음성교육지원청","충청북도 음성군","S110000664","하당초등학교","02","공립","N","","1","15","8","56","9","71","56","2","36","0","0","1","20","0","0","0","0","21730000","0","37400000"
"충청북도교육청","충청북도제천교육지원청","충청북도 제천시","S110000683","금성초등학교","02","공립","N","","2","22","16","142","18","164","28","1","16","0","0","0","0","1","0","0","0","20803090","0","15500000"
"충청북도교육청","충청북도제천교육지원청","충청북도 제천시","S110000688","남당초등학교","02","공립","N","","4","51","17","211","21","262","70","2","39","0","0","0","0","0","0","0","0","10016670","0","44218000"
"충청북도교육청","충청북도제천교육지원청","충청북도 제천시","S110000689","남천초등학교","02","공립","N","","0","0","5","78","5","78","50","1","20","0","0","0","0","0","0","0","8184500","20438650","0","17500000"
"충청북도교육청","충청북도제천교육지원청","충청북도 제천시","S110000696","동명초등학교","02","공립","N","","8","160","22","440","30","600","600","2","38","0","0","0","0","0","0","0","21886520","26490000","0","45000000"
"충청북도교육청","충청북도제천교육지원청","충청북도 제천시","S110000698","두학초등학교","02","공립","N","","5","51","23","230","28","281","51","1","14","0","0","0","0","1","0","0","0","40920000","0","10000000"
"충청북도교육청","충청북도제천교육지원청","충청북도 제천시","S110000700","명지초등학교","02","공립","N","","0","0","9","180","9","180","180","2","40","0","0","0","0","0","0","0","43416600","53365400","0","35000000"
"충청북도교육청","충청북도제천교육지원청","충청북도 제천시","S110000701","백운초등학교","02","공립","N","","0","0","22","312","22","312","47","1","10","0","0","0","0","0","0","0","0","26430000","0","14200000"
"충청북도교육청","충청북도제천교육지원청","충청북도 제천시","S110000706","봉양초등학교","02","공립","N","","0","0","18","194","18","194","67","1","22","0","0","0","0","0","0","0","2247000","26041000","0","17500000"
"충청북도교육청","충청북도제천교육지원청","충청북도 제천시","S110000717","송학초등학교","02","공립","N","","0","0","23","232","23","232","54","1","19","0","0","0","0","0","0","0","0","31539000","0","21500000"
"충청북도교육청","충청북도제천교육지원청","충청북도 제천시","S110000721","수산초등학교","02","공립","N","","5","15","10","49","15","64","15","1","11","0","0","0","0","0","0","0","0","13200000","0","14200000"
"충청북도교육청","충청북도제천교육지원청","충청북도 제천시","S110000726","신백초등학교","02","공립","N","","4","37","17","159","21","196","120","2","36","0","0","0","0","0","0","0","13503600","33974530","0","0"
"충청북도교육청","충청북도제천교육지원청","충청북도 제천시","S110000731","왕미초등학교","02","공립","N","","0","0","15","374","15","374","168","1","20","0","0","0","0","0","0","0","8826000","51422500","0","17500000"
"충청북도교육청","충청북도제천교육지원청","충청북도 제천시","S110000732","용두초등학교","02","공립","N","","0","0","4","91","4","91","72","2","35","0","0","0","0","0","0","0","9377500","26286000","0","34990500"
"충청북도교육청","충청북도제천교육지원청","충청북도 제천시","S110000739","의림초등학교","02","공립","N","","5","82","8","191","13","273","150","2","37","0","0","0","0","0","0","0","0","33291320","0","35000000"
"충청북도교육청","충청북도제천교육지원청","충청북도 제천시","S110000741","제천덕산초등학교","02","공립","N","","0","0","8","93","8","93","44","1","10","0","0","0","0","0","0","0","0","26400000","0","14200000"
"충청북도교육청","충청북도제천교육지원청","충청북도 제천시","S110000743","제천중앙초등학교","02","공립","N","","2","12","23","261","25","273","137","2","34","0","0","1","24","3","0","0","17181750","50517500","0","46000000"
"충청북도교육청","충청북도제천교육지원청","충청북도 제천시","S110000746","청풍초등학교","02","공립","N","","0","0","9","76","9","76","26","1","23","0","0","0","0","0","0","0","0","18477000","0","25100000"
"충청북도교육청","충청북도제천교육지원청","충청북도 제천시","S110000753","한송초등학교","02","공립","N","","0","0","8","78","8","78","13","1","13","0","0","0","0","0","0","0","0","16840000","0","14200000"
"충청북도교육청","충청북도제천교육지원청","충청북도 제천시","S110000756","홍광초등학교","02","공립","N","","0","0","23","325","23","325","194","1","20","0","0","0","0","0","0","0","20082750","42051000","0","22495520"
"충청북도교육청","충청북도제천교육지원청","충청북도 제천시","S110000757","화당초등학교","02","공립","N","","0","0","27","281","27","281","59","2","34","0","0","0","0","0","0","0","0","29568000","0","54421430"
"충청북도교육청","충청북도제천교육지원청","충청북도 제천시","S110000760","화산초등학교","02","공립","N","","1","8","6","160","7","168","102","1","20","0","0","0","0","0","0","0","12955000","36481250","0","17500000"
"충청북도교육청","충청북도진천교육지원청","충청북도 진천군","S110000769","구정초등학교","02","공립","N","","2","110","12","433","14","543","62","1","15","0","0","0","0","0","0","0","0","48100000","0","17500000"
"충청북도교육청","충청북도진천교육지원청","충청북도 진천군","S110000771","금구초등학교","02","공립","N","","0","0","22","188","22","188","54","1","18","0","0","0","0","0","0","0","0","30650000","0","14200000"
"충청북도교육청","충청북도진천교육지원청","충청북도 진천군","S110000773","만승초등학교","02","공립","N","","13","155","19","263","32","418","257","2","40","0","0","0","0","1","0","0","21465000","72820000","2448000","45000000"
"충청북도교육청","충청북도진천교육지원청","충청북도 진천군","S110000775","문백초등학교","02","공립","N","","3","72","12","222","15","294","56","1","14","0","0","0","0","0","0","0","0","51800000","0","17500000"
"충청북도교육청","충청북도진천교육지원청","충청북도 진천군","S110000777","문상초등학교","02","공립","N","","0","0","27","397","27","397","111","2","36","0","0","0","0","0","0","0","0","32404000","0","35450000"
"충청북도교육청","충청북도진천교육지원청","충청북도 진천군","S110000778","백곡초등학교","02","공립","N","","0","0","32","225","32","225","40","1","15","0","0","0","0","0","0","0","0","30240000","0","14200000"
"충청북도교육청","충청북도진천교육지원청","충청북도 진천군","S110000783","성암초등학교","02","공립","N","","3","90","11","244","14","334","46","1","15","0","0","0","0","2","0","0","760000","47906480","0","17500000"
"충청북도교육청","충청북도진천교육지원청","충청북도 진천군","S110000787","옥동초등학교","02","공립","N","","0","0","40","746","40","746","405","6","124","0","0","0","0","2","0","0","54970500","121245000","0","194911120"
"충청북도교육청","충청북도진천교육지원청","충청북도 진천군","S110000789","이월초등학교","02","공립","N","","2","18","24","117","26","135","117","1","19","0","0","0","0","2","0","0","0","19600000","0","17500000"
"충청북도교육청","충청북도진천교육지원청","충청북도 진천군","S110000790","진천삼수초등학교","02","공립","N","","1","15","37","352","38","367","367","2","48","0","0","0","0","0","0","0","34727400","88296000","0","32935000"
"충청북도교육청","충청북도진천교육지원청","충청북도 진천군","S110000792","진천상산초등학교","02","공립","N","","0","0","36","449","36","449","236","2","39","0","0","0","0","0","0","0","0","53507000","0","35000000"
"충청북도교육청","충청북도진천교육지원청","충청북도 진천군","S110000794","초평초등학교","02","공립","N","","8","79","39","404","47","483","79","2","38","0","0","0","0","1","0","0","0","57080000","0","45000000"
"충청북도교육청","충청북도진천교육지원청","충청북도 진천군","S110000795","학성초등학교","02","공립","N","","0","0","9","306","9","306","34","2","39","0","0","0","0","0","0","0","0","38780000","0","45000000"
"충청북도교육청","충청북도진천교육지원청","충청북도 진천군","S110000796","한천초등학교","02","공립","N","","2","33","14","338","16","371","140","2","38","0","0","0","0","2","0","0","3100000","41520000","0","45000000"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 상당구","S110000808","가덕초등학교","02","공립","N","","1","36","7","189","8","225","38","1","23","0","0","0","0","0","0","0","0","60824000","0","17500000"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 청원구","S110000812","각리초등학교","02","공립","N","","8","84","51","679","59","763","763","4","71","0","0","0","0","0","0","0","93681520","173464250","8708000","90000000"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 서원구","S110000815","갈원초등학교","02","공립","N","","2","45","6","128","8","173","49","1","9","0","0","0","0","0","0","0","2016000","22492000","0","17500000"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 흥덕구","S110000816","강내초등학교","02","공립","N","","0","0","9","131","9","131","44","1","15","0","0","1","29","2","0","0","455000","17280000","0","23200000"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 흥덕구","S110000818","오송초등학교","02","공립","N","","2","36","12","154","14","190","67","1","20","0","0","0","0","0","0","0","9633200","34048820","0","17500000"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 서원구","S110000828","남이초등학교","02","공립","N","","0","0","8","87","8","87","87","1","20","0","0","2","34","0","0","0","3998600","4800000","0","26442160"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 상당구","S110000829","남일초등학교","02","공립","N","","0","0","20","194","20","194","81","1","18","0","0","0","0","0","0","0","14466000","51609990","0","17500000"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 상당구","S110000832","낭성초등학교","02","공립","N","","2","40","19","380","21","420","60","1","20","0","0","1","21","5","0","0","0","25200000","0","14200000"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 청원구","S110000834","내수초등학교","02","공립","N","","0","0","10","163","10","163","163","2","28","0","0","0","0","0","0","0","17437100","22561400","3630000","0"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 청원구","S110000836","대길초등학교","02","공립","N","","2","16","14","121","16","137","25","1","13","0","0","0","0","0","0","0","0","19301700","0","17500000"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 상당구","S110000838","동화초등학교","02","공립","N","","0","0","5","183","5","183","81","1","18","0","0","0","0","1","0","0","0","10900000","0","14200000"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 흥덕구","S110000840","만수초등학교","02","공립","N","","0","0","57","918","57","918","370","5","108","0","0","0","0","0","0","0","42320400","142873750","22156000","107500000"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 상당구","S110000843","문의초등학교","02","공립","N","","1","14","13","194","14","208","66","1","13","1","12","1","22","2","0","0","4565200","36707810","0","30800000"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 상당구","S110000845","문의초등학교도원분교장","02","공립","N","","0","0","15","300","15","300","60","0","0","0","0","1","22","0","0","0","6114000","22794200","0","10999250"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 상당구","S110000848","미원초등학교","02","공립","N","","2","21","11","146","13","167","56","2","40","0","0","0","0","5","0","0","0","15430680","0","45000000"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 상당구","S110000849","미원초등학교금관분교장","02","공립","N","","0","0","10","40","10","40","8","1","8","0","0","0","0","0","0","0","0","14250000","0","14200000"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 청원구","S110000855","북이초등학교","02","공립","N","","0","0","19","209","19","209","38","2","20","0","0","1","18","1","0","0","0","9300000","0","56000000"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 청원구","S110000856","비상초등학교","02","공립","N","","0","0","23","186","23","186","57","2","30","0","0","0","0","1","0","0","3011000","22681000","0","48781000"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 흥덕구","S110000858","상봉초등학교","02","공립","N","","0","0","7","165","7","165","25","1","21","0","0","0","0","1","0","0","0","14400000","0","14200000"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 청원구","S110000860","석성초등학교","02","공립","N","","2","44","6","69","8","113","28","1","16","0","0","0","0","0","0","0","0","10800000","0","17200000"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 청원구","S110000862","수성초등학교","02","공립","N","","9","101","26","307","35","408","194","2","37","0","0","0","0","1","0","0","49090900","22400000","0","45000000"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 청원구","S110000863","수성초등학교구성분교장","02","공립","N","","0","0","10","103","10","103","23","0","0","0","0","0","0","0","0","0","2820000","10290000","0","0"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 상당구","S110000865","신송초등학교","02","공립","N","","0","0","13","238","13","238","41","1","18","0","0","0","0","2","0","0","0","24468850","0","17500000"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 청원구","S110000866","오창초등학교","02","공립","N","","0","0","7","277","7","277","108","1","20","0","0","0","0","0","0","0","18853000","38481000","0","22500000"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 흥덕구","S110000869","옥산초등학교","02","공립","N","","0","0","20","237","20","237","121","2","37","0","0","0","0","2","0","0","19665350","42760130","0","50000000"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 서원구","S110000873","옥포초등학교","02","공립","N","","0","0","8","148","8","148","148","1","25","0","0","0","0","0","0","0","1200000","21244000","0","16537000"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 청원구","S110000887","청원초등학교","02","공립","N","","13","61","54","652","67","713","385","2","38","0","0","1","19","0","0","0","50876000","127751680","0","0"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 상당구","S110000888","행정초등학교","02","공립","N","","0","0","14","121","14","121","40","1","19","0","0","1","21","0","0","0","0","23023000","0","41500000"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 서원구","S110000889","현도초등학교","02","공립","N","","1","18","8","167","9","185","30","1","18","0","0","1","12","0","0","0","0","17308000","0","39453540"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 흥덕구","S110000924","가경초등학교","02","공립","N","","4","92","5","139","9","231","117","2","38","0","0","0","0","1","0","0","18491000","39756000","0","45000000"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 흥덕구","S110000925","강서초등학교","02","공립","N","","8","135","31","539","39","674","363","5","94","0","0","0","0","0","0","0","75783725","96454850","0","117500000"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 서원구","S110000926","개신초등학교","02","공립","N","","15","212","20","286","35","498","316","3","57","0","0","0","0","0","0","0","120424134","14676992","0","42600000"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 흥덕구","S110000927","경덕초등학교","02","공립","N","","3","26","25","352","28","378","229","3","60","0","0","0","0","0","0","0","50106600","72020570","13312000","90089770"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 흥덕구","S110000928","경산초등학교","02","공립","N","","6","181","8","283","14","464","184","2","37","0","0","0","0","0","0","0","56369100","10143650","0","45000000"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 상당구","S110000929","교동초등학교","02","공립","N","","1","65","14","563","15","628","373","3","60","0","0","0","0","0","0","0","51282550","106751850","23760000","72500000"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 상당구","S110000930","금천초등학교","02","공립","N","","13","254","22","350","35","604","339","5","100","0","0","0","0","2","0","0","106312330","144417050","8109000","117500000"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 서원구","S110000931","남성초등학교","02","공립","N","","0","0","41","509","41","509","363","3","60","0","0","0","0","1","0","0","78069670","120633420","0","42600000"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 서원구","S110000932","남평초등학교","02","공립","N","","2","28","43","585","45","613","337","2","40","0","0","0","0","0","0","0","107752030","79683960","15677400","45000000"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 청원구","S110000934","청주내덕초등학교","02","공립","N","","6","81","11","179","17","260","120","1","18","0","0","0","0","0","0","0","43515365","38686375","3939000","17500000"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 청원구","S110000935","청주대성초등학교","02","사립","N","","35","688","11","143","46","831","541","0","0","0","0","0","0","0","0","0","133548800","5300000","0","0"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 청원구","S110000936","덕벌초등학교","02","공립","N","","0","0","25","394","25","394","209","2","40","0","0","1","13","1","0","0","33279000","66566000","0","46000000"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 청원구","S110000937","덕성초등학교","02","공립","N","","0","0","10","282","10","282","282","2","40","0","0","0","0","0","0","0","45760550","15650850","0","33696190"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 상당구","S110000938","동주초등학교","02","공립","N","","16","241","31","427","47","668","414","3","63","0","0","0","0","0","0","0","109392940","199851880","0","74500000"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 서원구","S110000939","모충초등학교","02","공립","N","","3","92","4","132","7","224","138","2","37","0","0","0","0","0","0","0","2577000","33175000","5520000","35000000"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 흥덕구","S110000940","복대초등학교","02","공립","N","","3","22","21","177","24","199","199","1","20","0","0","0","0","0","0","0","11001950","66115930","4502000","17499960"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 흥덕구","S110000941","봉명초등학교","02","공립","N","","3","42","15","202","18","244","150","2","40","0","0","0","0","0","0","0","22150950","34494380","5094000","45000000"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 흥덕구","S110000942","봉정초등학교","02","공립","N","","6","149","8","227","14","376","232","3","58","0","0","0","0","2","0","0","56310210","75235310","0","72501000"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 청원구","S110000943","북일초등학교","02","공립","N","","4","36","7","97","11","133","133","1","12","0","0","0","0","0","0","0","5626640","21648140","4114500","17500000"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 서원구","S110000945","분평초등학교","02","공립","N","","4","65","23","335","27","400","206","3","49","0","0","0","0","2","0","0","40505480","90842250","11142000","2805000"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 서원구","S110000946","사직초등학교","02","공립","N","","1","21","11","283","12","304","157","3","53","0","0","0","0","0","0","0","20812450","67121760","0","25726000"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 상당구","S110000950","상당초등학교","02","공립","N","","2","102","19","612","21","714","260","2","40","0","0","0","0","0","0","0","0","301875480","0","34978440"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 청원구","S110000951","새터초등학교","02","공립","N","","5","62","22","251","27","313","313","2","34","0","0","0","0","0","0","0","40046000","94917000","0","77671270"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 흥덕구","S110000952","서원초등학교","02","공립","N","","4","38","9","94","13","132","85","1","17","0","0","0","0","0","0","0","10229550","27284100","0","17500000"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 흥덕구","S110000953","서촌초등학교","02","공립","N","","2","13","16","104","18","117","39","1","14","0","0","0","0","0","0","0","10445000","18690000","0","17500000"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 상당구","S110000954","석교초등학교","02","공립","N","","5","89","23","248","28","337","161","1","20","0","0","0","0","0","0","0","48365450","96117700","0","17216320"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 서원구","S110000955","수곡초등학교","02","공립","N","","3","66","11","396","14","462","240","2","34","0","0","0","0","1","0","0","36134000","71536000","0","45000000"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 상당구","S110000956","용담초등학교","02","공립","N","","0","0","8","150","8","150","150","2","26","0","0","0","0","0","0","0","20767200","35738250","0","45000000"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 상당구","S110000957","용담초등학교현양원분교장","02","공립","N","","0","0","2","11","2","11","11","0","0","0","0","0","0","0","0","0","0","6600000","0","0"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 상당구","S110000958","용암초등학교","02","공립","N","","14","146","12","149","26","295","208","2","34","0","0","0","0","0","0","0","38453538","63432429","0","28400000"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 청원구","S110000960","우암초등학교","02","공립","N","","3","71","6","125","9","196","91","2","26","0","0","0","0","1","0","0","13081550","16636300","61200000","28400000"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 상당구","S110000961","운동초등학교","02","공립","N","","6","180","9","347","15","527","527","3","60","0","0","0","0","0","0","0","41977500","100757370","19800000","74996220"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 흥덕구","S110000962","운천초등학교","02","공립","N","","0","0","23","365","23","365","208","3","55","0","0","0","0","0","0","0","34447600","72780900","4025000","62500000"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 상당구","S110000964","원봉초등학교","02","공립","N","","3","41","23","317","26","358","358","2","46","0","0","0","0","1","0","0","29866750","55849000","0","45000000"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 서원구","S110000965","원평초등학교","02","공립","N","","3","111","12","302","15","413","185","2","40","0","0","0","0","0","0","0","68251930","96593370","7899000","45000000"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 청원구","S110000966","율량초등학교","02","공립","N","","8","79","35","508","43","587","338","2","40","0","0","0","0","0","0","0","1615750","99625960","0","43796000"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 상당구","S110000967","주성초등학교","02","공립","N","","0","0","17","187","17","187","95","3","60","1","9","0","0","0","0","0","17095270","28462660","2175000","65800000"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 청원구","S110000968","중앙초등학교","02","공립","N","","11","203","37","586","48","789","410","2","40","0","0","0","0","0","0","0","89219480","92167750","0","35000000"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 흥덕구","S110000969","증안초등학교","02","공립","N","","13","124","26","287","39","411","221","3","58","0","0","0","0","0","0","0","58919620","119913960","19107000","85704690"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 흥덕구","S110000970","진흥초등학교","02","공립","N","","3","124","7","268","10","392","392","3","63","0","0","0","0","0","0","0","26156250","63034370","0","42600000"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 서원구","S110000971","창신초등학교","02","공립","N","","0","0","41","552","41","552","483","4","80","0","0","0","0","1","0","0","55225010","21221200","30000000","56800000"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 상당구","S110000972","청남초등학교","02","공립","N","","6","187","5","118","11","305","305","2","35","0","0","0","0","0","0","0","16954850","57087260","0","0"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 흥덕구","S110000974","풍광초등학교","02","공립","N","","3","79","10","238","13","317","317","2","48","0","0","0","0","0","0","0","51978500","49526210","5006000","34999470"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 서원구","S110000975","한벌초등학교","02","공립","N","","0","0","6","138","6","138","97","2","37","0","0","0","0","3","0","0","17117000","36277000","9390000","34498280"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 서원구","S110000976","한솔초등학교","02","공립","N","","4","70","7","219","11","289","133","3","51","0","0","2","32","3","0","0","22436600","110016330","0","60600000"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 흥덕구","S110000978","흥덕초등학교","02","공립","N","","0","0","18","205","18","205","98","2","37","0","0","0","0","3","0","0","18737200","31426000","6649500","45000000"
"충청북도교육청","충청북도충주교육지원청","충청북도 충주시","S110000998","가흥초등학교","02","공립","N","","4","40","30","271","34","311","40","1","19","0","0","0","0","0","0","0","0","54770000","0","18599000"
"충청북도교육청","충청북도충주교육지원청","충청북도 충주시","S110001003","금가초등학교","02","공립","N","","0","0","39","574","39","574","145","2","50","0","0","0","0","0","0","0","10098500","36099000","0","35000000"
"충청북도교육청","충청북도충주교육지원청","충청북도 충주시","S110001006","노은초등학교","02","공립","N","","0","0","8","190","8","190","54","1","18","0","0","0","0","0","0","0","0","16791580","0","17500000"
"충청북도교육청","충청북도충주교육지원청","충청북도 충주시","S110001011","단월초등학교","02","공립","N","","0","0","14","185","14","185","49","2","30","0","0","0","0","0","0","0","2650000","45224000","0","45000000"
"충청북도교육청","충청북도충주교육지원청","충청북도 충주시","S110001012","달천초등학교","02","공립","N","","0","0","23","197","23","197","49","1","19","0","0","0","0","0","0","0","3442000","19678000","17500000","0"
"충청북도교육청","충청북도충주교육지원청","충청북도 충주시","S110001013","달천초등학교매현분교장","02","공립","N","","0","0","16","121","16","121","31","0","0","0","0","0","0","0","0","0","0","16200000","0","0"
"충청북도교육청","충청북도충주교육지원청","충청북도 충주시","S110001015","대미초등학교","02","공립","N","","1","45","7","241","8","286","55","1","17","0","0","0","0","0","0","0","0","34890500","0","17500000"
"충청북도교육청","충청북도충주교육지원청","충청북도 충주시","S110001017","덕신초등학교","02","공립","N","","11","154","30","477","41","631","82","2","34","0","0","0","0","3","0","0","0","16200000","0","41225360"
"충청북도교육청","충청북도충주교육지원청","충청북도 충주시","S110001020","동량초등학교","02","공립","N","","0","0","29","270","29","270","48","1","18","0","0","0","0","0","0","0","0","16200000","0","17500000"
"충청북도교육청","충청북도충주교육지원청","충청북도 충주시","S110001031","목행초등학교","02","공립","N","","0","0","18","232","18","232","163","1","20","0","0","0","0","0","0","0","22641400","55312200","0","17500000"
"충청북도교육청","충청북도충주교육지원청","충청북도 충주시","S110001034","산척초등학교","02","공립","N","","3","39","26","297","29","336","39","1","18","0","0","0","0","2","0","0","0","16210000","0","17500000"
"충청북도교육청","충청북도충주교육지원청","충청북도 충주시","S110001045","세성초등학교","02","공립","N","","0","0","17","193","17","193","43","1","19","0","0","0","0","1","0","0","0","21420000","0","14200000"
"충청북도교육청","충청북도충주교육지원청","충청북도 충주시","S110001049","소태초등학교","02","공립","N","","0","0","16","84","16","84","21","1","6","0","0","0","0","0","0","0","0","25120000","0","21901000"
"충청북도교육청","충청북도충주교육지원청","충청북도 충주시","S110001053","수안보초등학교","02","공립","N","","0","0","19","207","19","207","37","1","16","0","0","0","0","0","0","0","0","34540000","0","17500000"
"충청북도교육청","충청북도충주교육지원청","충청북도 충주시","S110001057","수회초등학교","02","공립","N","","1","31","9","181","10","212","212","1","18","0","0","0","0","0","0","0","0","37408000","0","19371000"
"충청북도교육청","충청북도충주교육지원청","충청북도 충주시","S110001060","앙성초등학교","02","공립","N","","6","41","32","232","38","273","41","1","20","0","0","1","21","1","0","0","0","63603000","0","40368000"
"충청북도교육청","충청북도충주교육지원청","충청북도 충주시","S110001064","엄정초등학교","02","공립","N","","0","0","23","160","23","160","42","1","17","0","0","0","0","0","0","0","0","22226380","0","19280000"
"충청북도교육청","충청북도충주교육지원청","충청북도 충주시","S110001065","연수초등학교","02","공립","N","","0","0","12","124","12","124","67","1","19","1","8","0","0","0","0","0","7488500","24568650","0","30800000"
"충청북도교육청","충청북도충주교육지원청","충청북도 충주시","S110001068","오석초등학교","02","공립","N","","0","0","19","158","19","158","31","1","8","0","0","0","0","0","0","0","1040000","31160000","0","14200000"
